epoch;cumulative_distance;cumulative_waiting_time
507;1787151.6805290233;211735.0
508;1793224.1025475394;212199.0
509;1797165.2144505354;212619.0
510;1802088.328706087;213127.0
511;1805460.3313654554;213489.0
512;1805044.9355010686;213797.0
513;1811879.5783072629;214460.0
514;1815422.531035594;214957.0
515;1813561.1129922662;214899.0
516;1815223.536157599;215245.0
517;1819900.1993343846;215764.0
518;1823627.7608207555;216315.0
519;1829930.925663416;217091.0
520;1834631.2479778244;217781.0
521;1838222.1575272714;218423.0
522;1840909.2032606;218975.0
523;1842145.0755365028;219266.0
524;1846933.5914899656;219914.0
525;1847816.6404721572;220395.0
526;1854665.0518350897;221221.0
527;1855917.0615182156;221614.0
528;1862797.2953841703;222463.0
529;1865043.4634292119;222976.0
530;1870258.2776469286;223674.0
531;1869698.7885255334;223847.0
532;1872695.521548292;224296.0
533;1874198.2421746093;224808.0
534;1874906.556561469;225242.0
535;1879348.1533412284;225954.0
536;1882043.7370808867;226601.0
537;1879289.1538983677;226847.0
538;1881711.5221735814;227603.0
539;1884708.284002744;228383.0
540;1883379.733197925;229015.0
541;1878684.7582061894;229151.0
542;1884461.3916990503;229764.0
543;1887549.2612545136;229982.0
544;1892407.3569860535;230368.0
545;1900481.891257888;230895.0
546;1909043.4673804056;231422.0
547;1917853.2938532433;231972.0
548;1926770.2353131727;232521.0
549;1935682.1502265607;233092.0
550;1941841.961160298;233551.0
551;1942381.1536437287;233422.0
552;1951077.8108925852;234041.0
553;1957456.6112697152;234489.0
554;1963153.046353996;234991.0
555;1969103.5852578923;235492.0
556;1977375.2861196944;236191.0
557;1980353.0035911624;236500.0
558;1983964.7836210513;236791.0
559;1987513.1075421507;237245.0
560;1995346.152917779;238022.0
561;1997209.152038438;238386.0
562;2003443.7126484618;239048.0
563;2006922.298684949;239557.0
564;2014293.5381067528;240393.0
565;2018465.9826437193;241035.0
566;2025616.6657563117;241910.0
567;2031267.022783589;242720.0
568;2035913.8128051995;243415.0
569;2042099.5138041028;244272.0
570;2047022.9611725274;244985.0
571;2043703.2379117669;244699.0
572;2048012.0896478847;245022.0
573;2051669.9104148084;245778.0
574;2054833.3129331553;246443.0
575;2058264.9055975634;247265.0
576;2064329.74685142;248249.0
577;2069292.2014891075;249195.0
578;2073312.3114213555;250017.0
579;2079084.100290418;251028.0
580;2084702.9280654988;252022.0
581;2082636.684656597;252346.0
582;2077749.6237587088;252545.0
583;2079557.8185949635;253403.0
584;2081108.434490654;254247.0
585;2081198.4038604267;255070.0
586;2085032.5710909758;256056.0
587;2089274.416186156;256952.0
588;2092762.0061344353;257576.0
589;2095773.4083119093;258131.0
590;2099951.7836860693;258684.0
591;2104907.7235804056;259251.0
592;2112426.970645038;259969.0
593;2120351.7426339714;260665.0
594;2128546.627146096;261344.0
